0.0044053,227,0.018426
0.004386,228,0.018341
0.0043668,229,0.018257
0.0043478,230,0.018174
0.004329,231,0.018091
0.0043103,232,0.018009
0.0042918,233,0.017928
0.0042735,234,0.017847
0.0042553,235,0.017768
0.0042373,236,0.017689
0.0042194,237,0.01761
0.0042017,238,0.017533
0.0041841,239,0.017456
0.0041667,240,0.017379
0.0041494,241,0.017304
0.0041322,242,0.017229
0.0041152,243,0.017154
0.0040984,244,0.017081
0.0040816,245,0.017007
0.004065,246,0.016935
0.0040486,247,0.016863
0.0040323,248,0.016792
0.0040161,249,0.016721
0.004,250,0.016651
0.0039841,251,0.016582
0.0039683,252,0.016513
0.0039526,253,0.016444
0.003937,254,0.016377
0.0039216,255,0.016309
0.0039063,256,0.016243
0.0038911,257,0.016176
0.003876,258,0.016111
0.003861,259,0.016046
0.0038462,260,0.015981
0.0038314,261,0.015917
0.0038168,262,0.015854
0.0038023,263,0.015791
0.0037879,264,0.015728
0.0037736,265,0.015666
0.0037594,266,0.015604
0.0037453,267,0.015543
0.0037313,268,0.015483
0.0037175,269,0.015423
0.0037037,270,0.015363
0.00369,271,0.015304
0.0036765,272,0.015245
0.003663,273,0.015187
0.0036496,274,0.015129
0.0036364,275,0.015071
0.0036232,276,0.015014
0.0036101,277,0.014958
0.0035971,278,0.014902
0.0035842,279,0.014846
0.0035714,280,0.014791
0.0035587,281,0.014736
0.0035461,282,0.014681
0.0035336,283,0.014627
0.0035211,284,0.014573
0.0035088,285,0.01452
0.0034965,286,0.014467
0.0034843,287,0.014414
0.0034722,288,0.014362
0.0034602,289,0.01431
0.0034483,290,0.014259
0.0034364,291,0.014208
0.0034247,292,0.014157
0.003413,293,0.014107
0.0034014,294,0.014057
0.0033898,295,0.014007
0.0033784,296,0.013958
0.003367,297,0.013909
0.0033557,298,0.013861
0.0033445,299,0.013812
0.0033333,300,0.013764
